Region/Country/Area,,Year,Series,Value,Footnotes,Source
34,Southern Asia,2014,Gross enrollment ratio - Primary (female),109.2978,,United Nations Educational
34,Southern Asia,2014,Students enrolled in secondary education (thousands),168939.0686,,United Nations Educational
34,Southern Asia,2014,Gross enrollment ratio - Secondary (male),68.6596,,United Nations Educational
34,Southern Asia,2014,Gross enrollment ratio - Secondary (female),68.5523,,United Nations Educational
34,Southern Asia,2014,Students enrolled in tertiary education (thousands),40030.03,,United Nations Educational
34,Southern Asia,2014,Gross enrollment ratio - Tertiary (male),24.1087,,United Nations Educational
34,Southern Asia,2014,Gross enrollment ratio - Tertiary (female),23.2851,,United Nations Educational
34,Southern Asia,2015,Students enrolled in primary education (thousands),196426.62,,United Nations Educational
34,Southern Asia,2015,Gross enrollment ratio - Primary (male),103.5628,,United Nations Educational
34,Southern Asia,2015,Gross enrollment ratio - Primary (female),109.9221,,United Nations Educational
34,Southern Asia,2015,Students enrolled in secondary education (thousands),170484.9873,,United Nations Educational
34,Southern Asia,2015,Gross enrollment ratio - Secondary (male),68.9756,,United Nations Educational
34,Southern Asia,2015,Gross enrollment ratio - Secondary (female),68.8892,,United Nations Educational
34,Southern Asia,2015,Students enrolled in tertiary education (thousands),41931.2058,,United Nations Educational
34,Southern Asia,2015,Gross enrollment ratio - Tertiary (male),25.1842,,United Nations Educational
34,Southern Asia,2015,Gross enrollment ratio - Tertiary (female),24.1402,,United Nations Educational
34,Southern Asia,2018,Students enrolled in primary education (thousands),202967.8021,Estimate.,United Nations Educational
34,Southern Asia,2018,Gross enrollment ratio - Primary (male),106.8126,Estimate.,United Nations Educational
34,Southern Asia,2018,Gross enrollment ratio - Primary (female),114.8097,Estimate.,United Nations Educational
34,Southern Asia,2018,Students enrolled in secondary education (thousands),174146.9601,Estimate.,United Nations Educational
34,Southern Asia,2018,Gross enrollment ratio - Secondary (male),69.6555,Estimate.,United Nations Educational
34,Southern Asia,2018,Gross enrollment ratio - Secondary (female),69.8511,Estimate.,United Nations Educational
34,Southern Asia,2018,Students enrolled in tertiary education (thousands),44658.9563,,United Nations Educational
34,Southern Asia,2018,Gross enrollment ratio - Tertiary (male),25.7339,,United Nations Educational
34,Southern Asia,2018,Gross enrollment ratio - Tertiary (female),25.785,,United Nations Educational
145,Western Asia,2005,Students enrolled in primary education (thousands),24173.3205,,United Nations Educational
145,Western Asia,2005,Gross enrollment ratio - Primary (male),104.9917,,United Nations Educational
145,Western Asia,2005,Gross enrollment ratio - Primary (female),95.639,,United Nations Educational
145,Western Asia,2005,Students enrolled in secondary education (thousands),19713.5197,,United Nations Educational
145,Western Asia,2005,Gross enrollment ratio - Secondary (male),79.7276,,United Nations Educational
145,Western Asia,2005,Gross enrollment ratio - Secondary (female),68.6381,,United Nations Educational
145,Western Asia,2005,Students enrolled in tertiary education (thousands),5186.0989,,United Nations Educational
145,Western Asia,2005,Gross enrollment ratio - Tertiary (male),28.0328,,United Nations Educational
145,Western Asia,2005,Gross enrollment ratio - Tertiary (female),25.2819,,United Nations Educational
145,Western Asia,2010,Students enrolled in primary education (thousands),25403.719,,United Nations Educational
145,Western Asia,2010,Gross enrollment ratio - Primary (male),105.4687,,United Nations Educational
145,Western Asia,2010,Gross enrollment ratio - Primary (female),98.1193,,United Nations Educational
145,Western Asia,2010,Students enrolled in secondary education (thousands),22395.9335,,United Nations Educational
145,Western Asia,2010,Gross enrollment ratio - Secondary (male),80.0005,,United Nations Educational
145,Western Asia,2010,Gross enrollment ratio - Secondary (female),72.1902,,United Nations Educational
145,Western Asia,2010,Students enrolled in tertiary education (thousands),7524.1591,,United Nations Educational
145,Western Asia,2010,Gross enrollment ratio - Tertiary (male),36.1871,,United Nations Educational
145,Western Asia,2010,Gross enrollment ratio - Tertiary (female),33.9901,,United Nations Educational
145,Western Asia,2014,Students enrolled in primary education (thousands),25900.1029,Estimate.,United Nations Educational
145,Western Asia,2014,Gross enrollment ratio - Primary (male),105.3217,Estimate.,United Nations Educational
145,Western Asia,2014,Gross enrollment ratio - Primary (female),98.2736,Estimate.,United Nations Educational
145,Western Asia,2014,Students enrolled in secondary education (thousands),25126.1524,Estimate.,United Nations Educational
145,Western Asia,2014,Gross enrollment ratio - Secondary (male),86.5105,Estimate.,United Nations Educational
145,Western Asia,2014,Gross enrollment ratio - Secondary (female),78.8861,Estimate.,United Nations Educational
145,Western Asia,2014,Students enrolled in tertiary education (thousands),10614.641,,United Nations Educational
145,Western Asia,2014,Gross enrollment ratio - Tertiary (male),48.7843,,United Nations Educational
145,Western Asia,2014,Gross enrollment ratio - Tertiary (female),46.8669,,United Nations Educational
145,Western Asia,2015,Students enrolled in primary education (thousands),26083.3602,Estimate.,United Nations Educational
145,Western Asia,2015,Gross enrollment ratio - Primary (male),104.4532,Estimate.,United Nations Educational
145,Western Asia,2015,Gross enrollment ratio - Primary (female),98.118,Estimate.,United Nations Educational
145,Western Asia,2015,Students enrolled in secondary education (thousands),25221.8262,Estimate.,United Nations Educational
145,Western Asia,2015,Gross enrollment ratio - Secondary (male),86.6766,Estimate.,United Nations Educational
145,Western Asia,2015,Gross enrollment ratio - Secondary (female),78.9954,Estimate.,United Nations Educational
145,Western Asia,2015,Students enrolled in tertiary education (thousands),11274.3085,,United Nations Educational
145,Western Asia,2015,Gross enrollment ratio - Tertiary (male),51.6906,,United Nations Educational
145,Western Asia,2015,Gross enrollment ratio - Tertiary (female),49.9578,,United Nations Educational
145,Western Asia,2018,Students enrolled in primary education (thousands),25854.708,Estimate.,United Nations Educational
145,Western Asia,2018,Gross enrollment ratio - Primary (male),99.5212,Estimate.,United Nations Educational
145,Western Asia,2018,Gross enrollment ratio - Primary (female),93.4857,Estimate.,United Nations Educational
145,Western Asia,2018,Students enrolled in secondary education (thousands),26281.5837,Estimate.,United Nations Educational
145,Western Asia,2018,Gross enrollment ratio - Secondary (male),88.629,Estimate.,United Nations Educational
145,Western Asia,2018,Gross enrollment ratio - Secondary (female),80.1305,Estimate.,United Nations Educational
145,Western Asia,2018,Students enrolled in tertiary education (thousands),12512.2283,Estimate.,United Nations Educational
145,Western Asia,2018,Gross enrollment ratio - Tertiary (male),57.0956,Estimate.,United Nations Educational
145,Western Asia,2018,Gross enrollment ratio - Tertiary (female),55.5494,Estimate.,United Nations Educational
150,Europe,2005,Students enrolled in primary education (thousands),38466.5916,,United Nations Educational
150,Europe,2005,Gross enrollment ratio - Primary (male),102.0702,,United Nations Educational
150,Europe,2005,Gross enrollment ratio - Primary (female),101.3141,,United Nations Educational
150,Europe,2005,Students enrolled in secondary education (thousands),65272.2982,,United Nations Educational
150,Europe,2005,Gross enrollment ratio - Secondary (male),97.7422,,United Nations Educational
150,Europe,2005,Gross enrollment ratio - Secondary (female),97.541,,United Nations Educational
150,Europe,2005,Students enrolled in tertiary education (thousands),32162.5832,,United Nations Educational
150,Europe,2005,Gross enrollment ratio - Tertiary (male),55.4124,,United Nations Educational
150,Europe,2005,Gross enrollment ratio - Tertiary (female),70.8177,,United Nations Educational
150,Europe,2010,Students enrolled in primary education (thousands),36752.0496,,United Nations Educational
150,Europe,2010,Gross enrollment ratio - Primary (male),102.1306,,United Nations Educational
150,Europe,2010,Gross enrollment ratio - Primary (female),101.5827,,United Nations Educational
150,Europe,2010,Students enrolled in secondary education (thousands),58634.7721,,United Nations Educational
150,Europe,2010,Gross enrollment ratio - Secondary (male),101.2196,,United Nations Educational
150,Europe,2010,Gross enrollment ratio - Secondary (female),100.4545,,United Nations Educational
150,Europe,2010,Students enrolled in tertiary education (thousands),33704.6895,,United Nations Educational
150,Europe,2010,Gross enrollment ratio - Tertiary (male),59.7221,,United Nations Educational
150,Europe,2010,Gross enrollment ratio - Tertiary (female),76.8114,,United Nations Educational
150,Europe,2014,Students enrolled in primary education (thousands),37918.7195,,United Nations Educational
150,Europe,2014,Gross enrollment ratio - Primary (male),101.0492,,United Nations Educational
150,Europe,2014,Gross enrollment ratio - Primary (female),101.1535,,United Nations Educational
150,Europe,2014,Students enrolled in secondary education (thousands),57922.2798,,United Nations Educational
150,Europe,2014,Gross enrollment ratio - Secondary (male),106.878,,United Nations Educational
150,Europe,2014,Gross enrollment ratio - Secondary (female),106.5633,,United Nations Educational
150,Europe,2014,Students enrolled in tertiary education (thousands),30628.8849,,United Nations Educational
150,Europe,2014,Gross enrollment ratio - Tertiary (male),62.7826,,United Nations Educational
150,Europe,2014,Gross enrollment ratio - Tertiary (female),77.0244,,United Nations Educational
150,Europe,2015,Students enrolled in primary education (thousands),38365.366,,United Nations Educational
150,Europe,2015,Gross enrollment ratio - Primary (male),100.5275,,United Nations Educational
150,Europe,2015,Gross enrollment ratio - Primary (female),100.6699,,United Nations Educational
150,Europe,2015,Students enrolled in secondary education (thousands),57466.4706,,United Nations Educational
150,Europe,2015,Gross enrollment ratio - Secondary (male),106.9037,,United Nations Educational
150,Europe,2015,Gross enrollment ratio - Secondary (female),106.5273,,United Nations Educational
150,Europe,2015,Students enrolled in tertiary education (thousands),29646.2938,,United Nations Educational
150,Europe,2015,Gross enrollment ratio - Tertiary (male),62.5462,,United Nations Educational
150,Europe,2015,Gross enrollment ratio - Tertiary (female),76.8251,,United Nations Educational
150,Europe,2018,Students enrolled in primary education (thousands),40234.0885,Estimate.,United Nations Educational
150,Europe,2018,Gross enrollment ratio - Primary (male),101.1125,Estimate.,United Nations Educational
150,Europe,2018,Gross enrollment ratio - Primary (female),100.8908,Estimate.,United Nations Educational
150,Europe,2018,Students enrolled in secondary education (thousands),58098.2614,Estimate.,United Nations Educational
150,Europe,2018,Gross enrollment ratio - Secondary (male),107.3663,Estimate.,United Nations Educational
150,Europe,2018,Gross enrollment ratio - Secondary (female),106.733,Estimate.,United Nations Educational
150,Europe,2018,Students enrolled in tertiary education (thousands),28898.275,Estimate.,United Nations Educational
150,Europe,2018,Gross enrollment ratio - Tertiary (male),64.5218,Estimate.,United Nations Educational
150,Europe,2018,Gross enrollment ratio - Tertiary (female),78.9673,Estimate.,United Nations Educational
